painting,predicted_emotion,similarity
berthe-morisot_rosbras-brittany-1867,This artwork conveys a feeling of contentment.,0.5201693177223206
henri-matisse_woman-on-sofa-or-couch,This artwork conveys a feeling of contentment.,0.28660744428634644
peter-paul-rubens_the-crowning-of-st-catherine,This artwork conveys a feeling of awe.,0.274635910987854
umberto-boccioni_the-signora-virginia-1905,This artwork conveys a feeling of contentment.,0.5356343984603882
wu-guanzhong_the-hua-mountains-at-sunset-1997,This artwork conveys a feeling of awe.,0.28449058532714844
camille-pissarro_the-pond-at-montfoucault-1875,This artwork conveys a feeling of contentment.,0.3994171619415283
john-henry-twachtman_view-of-venice-1,This artwork conveys a feeling of contentment.,0.3847135305404663
gustave-loiseau_at-the-coast-of-normandy-1909,This artwork conveys a feeling of contentment.,0.38831499218940735
wu-guanzhong_a-fishing-harbour-1991,This artwork conveys a feeling of sadness.,0.2569417357444763
maxime-maufra_the-port-of-saint-goustan-1912,This artwork conveys a feeling of contentment.,0.36871588230133057
marc-chagall_lunaria-1967,This artwork conveys a feeling of contentment.,0.3130547106266022
konstantin-somov_exlibris-of-s-zenger,This artwork conveys a feeling of contentment.,0.3832254707813263
paul-bril_the-port-1611,This artwork conveys a feeling of awe.,0.4095219671726227
mario-nuzzi_adoraci-n-de-los-magos-en-una-guirnalda-de-flores-1654,This artwork conveys a feeling of contentment.,0.4107733964920044
alexandre-benois_self-portrait(2),This artwork conveys a feeling of contentment.,0.25631198287010193
max-pechstein_modellpause-1925,This artwork conveys a feeling of contentment.,0.6190813779830933
theodor-severin-kittelsen_min-soenn-tred-alltid-i-din-fars-fotspor-1894,This artwork conveys a feeling of amusement.,0.2723504602909088
claude-monet_the-garden-at-vetheuil-1881,This artwork conveys a feeling of contentment.,0.34032052755355835
marc-chagall_peonies-and-lilacs-1926,This artwork conveys a feeling of contentment.,0.4646380543708801
frans-hals_daniel-van-aken-playing-the-violin,This artwork conveys a feeling of contentment.,0.3502713441848755
nicholas-roerich_ilya-muromets-1910,This artwork conveys a feeling of awe.,0.3413499593734741
pierre-auguste-renoir_the-farm,This artwork conveys a feeling of contentment.,0.35127848386764526
paul-cezanne_the-pool-at-jas-de-bouffan,This artwork conveys a feeling of contentment.,0.41065606474876404
egon-schiele_untitled,This artwork conveys a feeling of disgust.,0.1590719074010849
berthe-morisot_woman-in-black,This artwork conveys a feeling of contentment.,0.396147757768631
antoine-pesne_luise-ulrike-von-preu-en,This artwork conveys a feeling of disgust.,0.29134073853492737
carl-larsson_karin-and-brita-1893(1),This artwork conveys a feeling of contentment.,0.4874258041381836
lucas-cranach-the-elder_the-fountain-of-youth-1546,This artwork conveys a feeling of awe.,0.33730801939964294
felix-vallotton_the-laundress-1895,This artwork conveys a feeling of contentment.,0.4130500257015228
ivan-shishkin_pine-forest-in-viatka-province-1872,This artwork conveys a feeling of contentment.,0.3510793149471283
john-singer-sargent_capri-girl-1878,This artwork conveys a feeling of contentment.,0.5485972166061401
nicholas-roerich_servant-1912,This artwork conveys a feeling of disgust.,0.24395161867141724
helen-frankenthaler_untitled(1),This artwork conveys a feeling of contentment.,0.277988463640213
paul-reed_9a-1964,This artwork conveys a feeling of contentment.,0.22277455031871796
mary-cassatt_portrait-of-a-lady-of-seville-1873,This artwork conveys a feeling of contentment.,0.4863789975643158
pablo-picasso_glass-and-bottle-of-bass-1914,This artwork conveys a feeling of amusement.,0.19282934069633484
nicholas-roerich_monhigan-hope-1922,This artwork conveys a feeling of contentment.,0.4601556956768036
eugene-boudin_the-beach-at-deauville-1863,This artwork conveys a feeling of contentment.,0.4870593845844269
sandro-botticelli_workshop-of-esther-at-the-palace-gate-1480(1),This artwork conveys a feeling of contentment.,0.48385462164878845
henri-edmond-cross_the-cypresses-at-cagnes-1908,This artwork conveys a feeling of awe.,0.38769370317459106
maxime-maufra_the-creek-shore-of-quibero-1903,This artwork conveys a feeling of awe.,0.33884650468826294
mstislav-dobuzhinsky_city-1914,This artwork conveys a feeling of excitement.,0.17735062539577484
camille-pissarro_spring-morning-pontoise-1874,This artwork conveys a feeling of contentment.,0.48299649357795715
gustave-courbet_the-peasants-of-flagey-returning-from-the-fair-1855,This artwork conveys a feeling of contentment.,0.22323155403137207
ernst-ludwig-kirchner_female-artist,This artwork conveys a feeling of contentment.,0.5496030449867249
mary-fedden_man-with-zebra-1988,This artwork conveys a feeling of amusement.,0.24767480790615082
francisco-goya_the-swing-1779,This artwork conveys a feeling of contentment.,0.6210101842880249
ivan-bilibin_illustration-for-the-russian-fairy-story-maria-morevna-1900(1),This artwork conveys a feeling of amusement.,0.3019814193248749
benjamin-west_harvesting-at-windsor-1795,This artwork conveys a feeling of contentment.,0.6584072113037109
fyodor-vasilyev_landscape-crimea-1873,This artwork conveys a feeling of contentment.,0.5334370136260986
agnes-martin_happy-valley-1967,This artwork conveys a feeling of awe.,0.33401402831077576
edgar-degas_mary-cassatt-at-the-louvre,This artwork conveys a feeling of contentment.,0.28133052587509155
claude-monet_entrance-to-the-port-of-trouville,This artwork conveys a feeling of contentment.,0.3023386299610138
fyodor-vasilyev_on-the-bank-of-the-volga,This artwork conveys a feeling of contentment.,0.5143385529518127
pietro-perugino_pala-di-sant-agostino-adoration-of-the-magi,This artwork conveys a feeling of contentment.,0.31868401169776917
ferdinand-hodler_jenenser-student-1908,This artwork conveys a feeling of contentment.,0.3141685128211975
vincent-van-gogh_portrait-of-madame-augustine-roulin-1888,This artwork conveys a feeling of disgust.,0.27195271849632263
anne-appleby_verona-variation-7-2003,This artwork conveys a feeling of awe.,0.23094238340854645
janos-mattis-teutsch_yellow-landscape-1918,This artwork conveys a feeling of contentment.,0.380199134349823
camille-corot_goatherd-standing-playing-the-flute-under-the-trees-1855,This artwork conveys a feeling of contentment.,0.3904868960380554
vincent-van-gogh_field-with-stacks-of-wheat-1890(1),This artwork conveys a feeling of awe.,0.3022898733615875
theo-van-rysselberghe_mademoiselle-nele-van-de-velde-1903,This artwork conveys a feeling of disgust.,0.37369200587272644
victor-borisov-musatov_autumn-evening-sketch-for-a-panel-1904,This artwork conveys a feeling of contentment.,0.39705049991607666
maurice-quentin-de-la-tour_antoine-gaspard-grimold-de-la-reyniere,This artwork conveys a feeling of contentment.,0.2993333637714386
theodore-rousseau_a-hilly-landscape-in-auvergne-1831,This artwork conveys a feeling of contentment.,0.41964542865753174
hiroshige_hibiscus,This artwork conveys a feeling of contentment.,0.7106975317001343
odilon-redon_portrait-of-the-marquis-de-gonet-1907,This artwork conveys a feeling of contentment.,0.47540518641471863
filippo-lippi_madonna-with-the-child-and-two-angels-1465,This artwork conveys a feeling of contentment.,0.3816611170768738
martin-schongauer_christ-s-birth-1,This artwork conveys a feeling of contentment.,0.4164118766784668
utagawa-kuniyoshi_women-20,This artwork conveys a feeling of contentment.,0.6850250363349915
gene-davis_midnight-watch-1976,This artwork conveys a feeling of fear.,0.2153395712375641
august-macke_on-the-street,This artwork conveys a feeling of contentment.,0.3615376949310303
allan-ramsay_john-manners-marquess-of-granby-1745,This artwork conveys a feeling of contentment.,0.28253546357154846
ito-jakuchu_botan-shoukinzu,This artwork conveys a feeling of contentment.,0.31601834297180176
marc-chagall_lovers-with-flowers-1927,This artwork conveys a feeling of contentment.,0.24056531488895416
auguste-herbin_azal-es-1905,This artwork conveys a feeling of contentment.,0.4333403706550598
david-wilkie_seated-lady-of-constantinople,This artwork conveys a feeling of contentment.,0.5932403802871704
camille-corot_portrait-of-a-young-girl-1859,This artwork conveys a feeling of contentment.,0.29895806312561035
david-burliuk_a-song-of-youth,This artwork conveys a feeling of contentment.,0.19759099185466766
parmigianino_virgin-and-child-with-an-angel,This artwork conveys a feeling of contentment.,0.4130783677101135
henri-edmond-cross_in-the-shade-1902,This artwork conveys a feeling of awe.,0.37325501441955566
peter-paul-rubens_landscape-with-an-avenue-of-trees,This artwork conveys a feeling of awe.,0.5131680965423584
ivan-bilibin_illustration-for-the-magazine-art-treasures-of-russia-1903(1),This artwork conveys a feeling of excitement.,0.31553274393081665
edgar-degas_children-on-a-doorstep-1872,This artwork conveys a feeling of contentment.,0.3885636031627655
claude-monet_the-seine-at-port-villez-1883,This artwork conveys a feeling of awe.,0.4304355978965759
andy-warhol_gabrielle-navarra-1979,This artwork conveys a feeling of disgust.,0.23279333114624023
martin-schongauer_madonna-on-the-turf-bench,This artwork conveys a feeling of contentment.,0.529403030872345
claude-monet_the-church-at-vetheuil-under-snow-1879,This artwork conveys a feeling of awe.,0.2809862196445465
paul-bril_landscape-with-boats-on-a-river-1612,This artwork conveys a feeling of awe.,0.4035799205303192
katsushika-hokusai_flat-fish-and-pink,This artwork conveys a feeling of contentment.,0.4858870208263397
vincent-van-gogh_still-life-with-basket-and-six-oranges-1888,This artwork conveys a feeling of contentment.,0.3231712877750397
jacob-jordaens_madonna-and-child-wreathed-with-flowers-1618,This artwork conveys a feeling of contentment.,0.4511691629886627
konstantin-somov_models-2,This artwork conveys a feeling of amusement.,0.2452700287103653
georges-braque_terrace-of-hotel-mistral-at-estaque-1907,This artwork conveys a feeling of awe.,0.23001594841480255
winslow-homer_long-branch-new-jersey,This artwork conveys a feeling of contentment.,0.4430162310600281
fairfield-porter_still-life-with-stapler-1970,This artwork conveys a feeling of contentment.,0.6838199496269226
ivan-shishkin_view-in-the-vicinity-of-st-petersburg-1856,This artwork conveys a feeling of contentment.,0.4880882203578949
louise-elisabeth-vigee-le-brun_portrait-of-lisabeth-of-france,This artwork conveys a feeling of contentment.,0.39948102831840515
paul-gauguin_cottages-on-mount-sainte-marguerite-1888,This artwork conveys a feeling of contentment.,0.3640649616718292
david-teniers-the-younger_interior-with-a-gentleman-playing-a-lute-and-a-lady-singing,This artwork conveys a feeling of contentment.,0.559497058391571
maurice-prendergast_under-the-trees,This artwork conveys a feeling of contentment.,0.39035001397132874
eliseu-visconti_bas-de-portiere,This artwork conveys a feeling of contentment.,0.26196804642677307
henri-le-fauconnier_little-schoolgirl-1907,This artwork conveys a feeling of contentment.,0.4781612157821655
egon-schiele_sunflower-1908,This artwork conveys a feeling of contentment.,0.292675644159317
armand-guillaumin_la-place-valhubert-1875,This artwork conveys a feeling of awe.,0.29977697134017944
mario-cesariny_homenagem-a-luis-bu-uel-1968,This artwork conveys a feeling of contentment.,0.25786876678466797
agostino-carracci_jupiter-and-juno,This artwork conveys a feeling of amusement.,0.20836494863033295
giovanni-boldini_the-model-and-the-mannequin-1873,This artwork conveys a feeling of disgust.,0.27990928292274475
burhan-dogancay_centered-heart-1984,This artwork conveys a feeling of contentment.,0.23072677850723267
frans-snyders_still-life-with-fruit-basket-and-game,This artwork conveys a feeling of disgust.,0.17593394219875336
miriam-schapiro_popova-1992,This artwork conveys a feeling of contentment.,0.22351139783859253
raphael-kirchner_art-bronzes-1901,This artwork conveys a feeling of anger.,0.16794812679290771
fred-sandback_untitled-1972-1,This artwork conveys a feeling of awe.,0.2380969524383545
manabu-mabe_alvorada-da-industria-1966,This artwork conveys a feeling of fear.,0.25475427508354187
francisco-goya_still-life-three-salmon-steaks-1812,This artwork conveys a feeling of contentment.,0.16620977222919464
antoine-watteau_sketch-with-two-figures-1715,This artwork conveys a feeling of disgust.,0.540789783000946
rene-magritte_self-portrait-1923(1),This artwork conveys a feeling of anger.,0.3153536319732666
chaim-soutine_portrait-of-moise-kisling,This artwork conveys a feeling of disgust.,0.37097403407096863
egon-schiele_prophets-double-self-portrait-1911,This artwork conveys a feeling of contentment.,0.3119014501571655
giovanni-battista-tiepolo_death-of-dido,This artwork conveys a feeling of contentment.,0.241563618183136
mark-tobey_illuminated-plane-1958,This artwork conveys a feeling of awe.,0.28799155354499817
lorenzo-lotto_mystic-marriage-of-saint-catherine-of-alexandria-and-saint-catherine-of-siena-1524,This artwork conveys a feeling of disgust.,0.2452530562877655
edouard-vuillard_the-striped-blouse,This artwork conveys a feeling of contentment.,0.37340930104255676
hieronymus-bosch_two-monsters,This artwork conveys a feeling of anger.,0.33048784732818604
sandro-botticelli_purgatory-1490(1),This artwork conveys a feeling of contentment.,0.2849850058555603
andre-masson_pasiphae-2,This artwork conveys a feeling of anger.,0.25319042801856995
aubrey-beardsley_adulterer-1897,This artwork conveys a feeling of amusement.,0.3477429151535034
marcel-duchamp_standing-nude-1910,This artwork conveys a feeling of contentment.,0.3568219244480133
albrecht-durer_lobster-1495-1,This artwork conveys a feeling of fear.,0.257058709859848
pat-lipsky_in-memoriam-c-g-1999,This artwork conveys a feeling of awe.,0.301340252161026
amedeo-modigliani_woman-with-a-fan-lunia-czechowska-1919,This artwork conveys a feeling of disgust.,0.30325955152511597
paolo-veronese_mars-and-venus-united-by-love,This artwork conveys a feeling of contentment.,0.6846930384635925
patrick-heron_horizontal-stripe-painting-november-1957-january-1958-1958,This artwork conveys a feeling of awe.,0.2972428500652313
joan-ponc_untitled-1946-1,This artwork conveys a feeling of contentment.,0.27942103147506714
sam-francis_untitled-sf72-1009-1972,This artwork conveys a feeling of fear.,0.3001560866832733
agostino-carracci_bachus-and-ariane,This artwork conveys a feeling of anger.,0.28878217935562134
katsushika-hokusai_yama-uba-1,This artwork conveys a feeling of contentment.,0.6804906129837036
hans-hofmann_delirious-pink-1961,This artwork conveys a feeling of anger.,0.17335689067840576
edouard-manet_corner-of-a-cafe-concert-1880,This artwork conveys a feeling of contentment.,0.25778883695602417
kuzma-petrov-vodkin_murder-of-abel-by-cain-1910,This artwork conveys a feeling of awe.,0.41138604283332825
giovanni-bellini_dead-christ-supported-by-the-madonna-and-st-john-1460,This artwork conveys a feeling of disgust.,0.36587968468666077
amedeo-modigliani_rose-caryatid-audace-1913,This artwork conveys a feeling of disgust.,0.3550373613834381
henri-matisse_the-pinapple-1948,This artwork conveys a feeling of contentment.,0.25920239090919495
gene-davis_autumn-1955,This artwork conveys a feeling of fear.,0.20121364295482635
manabu-mabe_som-1976,This artwork conveys a feeling of anger.,0.21037377417087555
alphonse-mucha_art-nouveau-color-lithograph-poster-showing-a-seated-woman-clasping-the-hand-of-a-native-1903,This artwork conveys a feeling of contentment.,0.3507368564605713
john-french-sloan_sun-and-wind-on-the-roof-1915,This artwork conveys a feeling of contentment.,0.4454186260700226
andrea-solario_the-lute-player,This artwork conveys a feeling of contentment.,0.5390697121620178
konstantin-vasilyev_not-detected-272792,This artwork conveys a feeling of awe.,0.22021466493606567
joan-mitchell_untitled-1987,This artwork conveys a feeling of awe.,0.21488505601882935
gulacsy-lajos_magic-1907,This artwork conveys a feeling of contentment.,0.393420934677124
joan-mitchell_untitled-1953,This artwork conveys a feeling of awe.,0.25467219948768616
pablo-picasso_two-nudes-and-a-cat-1903,This artwork conveys a feeling of contentment.,0.466684490442276
jackson-pollock_autumn-rhythm-number-30-1950,This artwork conveys a feeling of anger.,0.24472427368164062
taro-yamamoto_untitled-1961,This artwork conveys a feeling of awe.,0.21519319713115692
hiro-yamagata_not-detected-272426,This artwork conveys a feeling of excitement.,0.34291204810142517
albrecht-durer_the-holy-georg,This artwork conveys a feeling of anger.,0.23053622245788574
hans-hofmann_memoria-in-aeternum-1962,This artwork conveys a feeling of excitement.,0.17571546137332916
paul-cezanne_the-battle-of-love-1876,This artwork conveys a feeling of awe.,0.22354461252689362
ilya-mashkov_fruit-on-the-plate-1910,This artwork conveys a feeling of contentment.,0.3350013792514801
ralph-rosenborg_american-landscape-mountain-with-archaic-forms-1983,This artwork conveys a feeling of awe.,0.3882899284362793
tsuruko-yamazaki_work-1967,This artwork conveys a feeling of awe.,0.2364548146724701
eduardo-paolozzi_dr-pepper-1948,This artwork conveys a feeling of amusement.,0.31491950154304504
juan-gris_not_detected_207834,This artwork conveys a feeling of anger.,0.2009291648864746
audrey-flack_abstract-landscape-1950,This artwork conveys a feeling of awe.,0.27403607964515686
eugene-delacroix_study-sardanapalus(1),This artwork conveys a feeling of contentment.,0.22074884176254272
paul-gauguin_adam-and-eve-1902,This artwork conveys a feeling of disgust.,0.31392350792884827
vincent-van-gogh_wheat-field-1888-1,This artwork conveys a feeling of awe.,0.3044324517250061
pierre-auguste-renoir_seated-bather,This artwork conveys a feeling of contentment.,0.5260802507400513
hilma-af-klint_what-a-human-being-is-1910,This artwork conveys a feeling of awe.,0.35265785455703735
carlos-merida_juego-en-tres-tonos-1972,This artwork conveys a feeling of anger.,0.16810087859630585
jose-de-guimaraes_retrato-de-fam-lia-1968,This artwork conveys a feeling of anger.,0.16153918206691742
jim-lambie_zobop-installation-view-1999,This artwork conveys a feeling of awe.,0.43777331709861755
agnolo-bronzino_venus-cupido-and-satyr,This artwork conveys a feeling of contentment.,0.3838575780391693
henri-matisse_dishes-and-fruit-1906,This artwork conveys a feeling of contentment.,0.3580898344516754
john-lewis-krimmel_nightlife-in-philadelphia-an-oyster-barrow-in-front-of-the-chestnut-street-theater,This artwork conveys a feeling of amusement.,0.34920212626457214
aubrey-beardsley_frontispiece-for-venus-and-tannhauser,This artwork conveys a feeling of contentment.,0.30618029832839966
juan-gris_the-violin-1916,This artwork conveys a feeling of anger.,0.20990777015686035
ivan-bilibin_illustration-for-the-poem-the-tale-of-the-golden-cockerel-by-alexander-pushkin-1910(1),This artwork conveys a feeling of amusement.,0.2791968286037445
juan-gris_seated-harlequin-1923,This artwork conveys a feeling of contentment.,0.5086277723312378
gustave-courbet_three-red-apples-1871,This artwork conveys a feeling of contentment.,0.41651079058647156
paul-cezanne_bend-in-forest-road-1906,This artwork conveys a feeling of contentment.,0.24391081929206848
henri-edmond-cross_provence-landscape-1,This artwork conveys a feeling of awe.,0.5370272994041443
amadeo-de-souza-cardoso_head-1913,This artwork conveys a feeling of contentment.,0.37524130940437317
el-greco_marriage-at-cana,This artwork conveys a feeling of excitement.,0.2195151448249817
maurice-prendergast_may-day-central-park,This artwork conveys a feeling of excitement.,0.35000890493392944
utagawa-kuniyoshi_woman-making-a-wig,This artwork conveys a feeling of contentment.,0.524304211139679
keith-haring_untitled-1986(1),This artwork conveys a feeling of awe.,0.2352110892534256
joan-miro_still-life-with-coffee-mill,This artwork conveys a feeling of contentment.,0.2804463803768158
sam-francis_king-corpse-sfs-288-1986,This artwork conveys a feeling of excitement.,0.24674677848815918
konstantin-bogaevsky_landscape-with-castle-1912,This artwork conveys a feeling of awe.,0.3964100480079651
pierre-auguste-renoir_lise-on-the-bank-of-the-seine-1870,This artwork conveys a feeling of contentment.,0.35825759172439575
maurice-de-vlaminck_still-life-with-pears,This artwork conveys a feeling of contentment.,0.3765670657157898
john-duncan-fergusson_alpes-maritimes-1914,This artwork conveys a feeling of contentment.,0.4020513594150543
theo-van-rysselberghe_nude-from-behind-fixing-her-hair,This artwork conveys a feeling of contentment.,0.22760774195194244
edvard-munch_the-lumberjack-1913,This artwork conveys a feeling of contentment.,0.21154853701591492
jean-fouquet_banquet-of-charles-v-the-wise,This artwork conveys a feeling of amusement.,0.4831845164299011
pierre-auguste-renoir_la-grenouillere-1869-2,This artwork conveys a feeling of contentment.,0.3642696440219879
marc-chagall_musicians-1979,This artwork conveys a feeling of contentment.,0.21610623598098755
joan-snyder_flesh-art-1974,This artwork conveys a feeling of contentment.,0.23473703861236572
maurice-prendergast_bathers-4,This artwork conveys a feeling of amusement.,0.28615549206733704
august-macke_street-with-church-in-kandern,This artwork conveys a feeling of contentment.,0.32825329899787903
joan-mitchell_blue-territory-1972,This artwork conveys a feeling of awe.,0.18094362318515778
sam-francis_emblem-8-1-1959,This artwork conveys a feeling of excitement.,0.18387043476104736
joan-snyder_symphony-1970,This artwork conveys a feeling of excitement.,0.24812230467796326
gene-davis_tarzan-series-i-1969(1),This artwork conveys a feeling of awe.,0.263683557510376
konstantinos-volanakis_naval-battle-at-lissa-1869,This artwork conveys a feeling of awe.,0.3596287667751312
jose-de-guimaraes_untitled-4,This artwork conveys a feeling of disgust.,0.1699170172214508
claude-monet_the-effect-of-fog-near-dieppe,This artwork conveys a feeling of awe.,0.3508452773094177
oskar-kokoschka_bride-of-the-wind-1914,This artwork conveys a feeling of fear.,0.23203419148921967
manabu-mabe_passage-de-fuego-1961,This artwork conveys a feeling of awe.,0.2346678078174591
jean-francois-millet_haystacks-autumn-1873,This artwork conveys a feeling of awe.,0.33102068305015564
camille-corot_the-happy-isle,This artwork conveys a feeling of awe.,0.39611560106277466
salvador-dali_portrait-of-st-jerome,This artwork conveys a feeling of excitement.,0.27459800243377686
mikhail-vrubel_a-man-in-a-russian-old-style-costume-1886,This artwork conveys a feeling of contentment.,0.3052322268486023
hieronymus-bosch_the-temptation-of-st-anthony-1516-6,This artwork conveys a feeling of fear.,0.19220662117004395
mark-rothko_no-14-1960,This artwork conveys a feeling of awe.,0.29475435614585876
salvador-dali_self-portrait-with-l-humanitie,This artwork conveys a feeling of disgust.,0.2313234657049179
philip-guston_untitled-4,This artwork conveys a feeling of anger.,0.20557545125484467
doug-ohlson_black-and-white-form-1962,This artwork conveys a feeling of awe.,0.26692160964012146
paul-bril_landscape-with-stag-hunt-1595,This artwork conveys a feeling of awe.,0.5529242753982544
marc-chagall_king-david-1963,This artwork conveys a feeling of fear.,0.22806818783283234
oskar-kokoschka_not_detected_235846,This artwork conveys a feeling of disgust.,0.41643664240837097
salvador-dali_two-adolescents,This artwork conveys a feeling of disgust.,0.21930398046970367
marc-chagall_notre-dame-in-gray-1955,This artwork conveys a feeling of anger.,0.2285936325788498
leonardo-da-vinci_deluge-over-a-city,This artwork conveys a feeling of awe.,0.25674858689308167
mikhail-vrubel_head-of-demon-1,This artwork conveys a feeling of disgust.,0.21342837810516357
helen-frankenthaler_tuscany-1963,This artwork conveys a feeling of awe.,0.25820186734199524
henri-fantin-latour_self-portrait-1861,This artwork conveys a feeling of contentment.,0.45341983437538147
ivan-bilibin_illustration-for-the-tale-of-prince-ivan-the-firebird-and-the-grey-wolf-1899-6,This artwork conveys a feeling of fear.,0.22242873907089233
pablo-picasso_cock-and-knife-1947,This artwork conveys a feeling of anger.,0.16729843616485596
anna-ostroumova-lebedeva_cypress-trees-1902,This artwork conveys a feeling of fear.,0.2109595239162445
francisco-goya_here-comes-the-bogey-man-1799,This artwork conveys a feeling of fear.,0.20309503376483917
michelangelo_study-for-a-resurrection-of-christ-1533,This artwork conveys a feeling of disgust.,0.15425428748130798
mark-rothko_untitled-5,This artwork conveys a feeling of awe.,0.2362818866968155
franz-kline_scudera-1961,This artwork conveys a feeling of fear.,0.4323071837425232
diego-velazquez_portrait-of-don-diego-de-corral-y-arellano-1632,This artwork conveys a feeling of disgust.,0.3767109215259552
carlo-crivelli_saint-peter-and-saint-paul,This artwork conveys a feeling of disgust.,0.3847270607948303
utagawa-kuniyoshi_the-actor-17,This artwork conveys a feeling of contentment.,0.4453202486038208
jacques-villon_portrait-de-j-l-b,This artwork conveys a feeling of anger.,0.20952321588993073
caspar-david-friedrich_woman-with-a-candlestick,This artwork conveys a feeling of fear.,0.4626331627368927
marc-chagall_isaiah-1956,This artwork conveys a feeling of fear.,0.4306027889251709
raphael_jacob-s-dream-1518,This artwork conveys a feeling of awe.,0.3591953217983246
agostino-carracci_pluto,This artwork conveys a feeling of anger.,0.2366647571325302
gustave-moreau_saint-margaret-1873,This artwork conveys a feeling of fear.,0.2554973363876343
andy-warhol_man-ray,This artwork conveys a feeling of disgust.,0.30990368127822876
gustave-caillebotte_woman-seated-on-the-lawn,This artwork conveys a feeling of contentment.,0.7159415483474731
vincent-van-gogh_silhouette-of-a-peasant-woman-digging-carrots,This artwork conveys a feeling of fear.,0.3235465884208679
mstislav-dobuzhinsky_october-idyll-1905,This artwork conveys a feeling of sadness.,0.224888876080513
felicien-rops_human-pardon-1881,This artwork conveys a feeling of disgust.,0.35028064250946045
anthony-van-dyck_head-of-a-robber-1618,This artwork conveys a feeling of contentment.,0.18817727267742157
edouard-manet_study-for-the-execution-of-emperor-maximilian-1867,This artwork conveys a feeling of anger.,0.28926458954811096
edgar-degas_diego-martelli-1879,This artwork conveys a feeling of contentment.,0.2908036708831787
giovanni-battista-tiepolo_rinaldo-and-armida-are-surprised-by-ubaldo-and-carlo-1755,This artwork conveys a feeling of contentment.,0.39465194940567017
edouard-manet_the-barricade-civil-war-1871,This artwork conveys a feeling of excitement.,0.24156713485717773
amedeo-modigliani_viking-eggeling-1916,This artwork conveys a feeling of disgust.,0.4963681697845459
hans-baldung_the-flood-1516,This artwork conveys a feeling of excitement.,0.23601989448070526
laszlo-mednyanszky_fires-in-the-forest-1910,This artwork conveys a feeling of awe.,0.3365996181964874
franz-stuck_wild-chase-1889,This artwork conveys a feeling of fear.,0.3428654074668884
willem-de-kooning_easter-monday,This artwork conveys a feeling of fear.,0.35471445322036743
marc-chagall_moses-1966,This artwork conveys a feeling of fear.,0.25874292850494385
vincent-van-gogh_six-sketches-of-figures-among-others-a-man-sowing-wheat-1890,This artwork conveys a feeling of amusement.,0.20037847757339478
rembrandt_the-adoration-of-the-sheperds-1652,This artwork conveys a feeling of fear.,0.2586521506309509
jean-francois-millet_death-and-the-woodcutter,This artwork conveys a feeling of sadness.,0.19185222685337067
vincent-van-gogh_barred-windows(1),This artwork conveys a feeling of sadness.,0.2483956664800644
tivadar-kosztka-csontvary_shipwreck-1903,This artwork conveys a feeling of excitement.,0.16613058745861053
titian_spain-succouring-religion,This artwork conveys a feeling of contentment.,0.283684641122818
henri-rousseau_the-poultry-yard-1898,This artwork conveys a feeling of contentment.,0.4418448805809021
henri-de-toulouse-lautrec_c-leyran-view-of-the-vignards-1880,This artwork conveys a feeling of contentment.,0.4465269446372986
orest-kiprensky_portrait-of-the-artist-s-father-adam-karlovich-schwalbe-1804,This artwork conveys a feeling of disgust.,0.353450745344162
vasily-vereshchagin_samarkand-zindan-underground-prison-1873,This artwork conveys a feeling of fear.,0.4329701066017151
jamie-wyeth_the-red-house-1972,This artwork conveys a feeling of excitement.,0.24847042560577393
william-blake_illustration-to-milton-s-on-the-morning-of-christ-s-nativity-1815,This artwork conveys a feeling of fear.,0.3437454402446747
max-beckmann_christ-and-the-woman-taken-in-adultery,This artwork conveys a feeling of anger.,0.26348796486854553
francisco-goya_those-specks-of-dust-1799,This artwork conveys a feeling of amusement.,0.2727629542350769
odilon-redon_the-martyrdom-of-saint-sebastian-1910,This artwork conveys a feeling of anger.,0.17214925587177277
francisco-goya_what-will-he-die-1799,This artwork conveys a feeling of disgust.,0.2795408070087433
paolo-veronese_adoration-of-the-shepherds-1558,This artwork conveys a feeling of excitement.,0.22717958688735962
marc-chagall_moses-receiving-the-tablets-of-law-6,This artwork conveys a feeling of anger.,0.38436436653137207
odilon-redon_a-strange-juggler-1885,This artwork conveys a feeling of fear.,0.47359856963157654
egon-schiele_seated-male-nude-right-hand-outstretched-1910,This artwork conveys a feeling of disgust.,0.26379913091659546
vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,This artwork conveys a feeling of contentment.,0.23333728313446045
gil-teixeira-lopes_cones-enigm-ticos-ii,This artwork conveys a feeling of contentment.,0.3381083309650421
gustave-courbet_portrait-of-amand-gautier-1867,This artwork conveys a feeling of disgust.,0.2778540849685669
hassel-smith_untitled-1963,This artwork conveys a feeling of fear.,0.2289942055940628
ilya-repin_calvary-crucifixion-study-1869,This artwork conveys a feeling of awe.,0.24451188743114471
vincent-van-gogh_portrait-of-a-patient-in-saint-paul-hospital-1889,This artwork conveys a feeling of disgust.,0.4541621804237366
hans-von-aachen_allegorie-on-the-battle-of-bra-ov-1604,This artwork conveys a feeling of anger.,0.31454581022262573
isa-genzken_spiegel-1991,This artwork conveys a feeling of awe.,0.3238416016101837
nicholas-roerich_good-nest-good-tree-consolation-for-eyes-1912,This artwork conveys a feeling of contentment.,0.25812894105911255
vincent-van-gogh_dog(1),This artwork conveys a feeling of contentment.,0.41968482732772827
mikhail-vrubel_hamlet-and-ophelia-1884,This artwork conveys a feeling of contentment.,0.29324865341186523
